"X1385" "X1918" "X1799" "X0440" "X1371" "X1976" "X0339" "X1419" "X1358" "X0843" "X0180" "X1421" "X0791" "X1952" "X1403" "X1958" "X1860" "X1382" "X1942" "X1869" "X0859" "X0915" "X2114" "X0543" "X1436" "X1886" "X0197" "X0692" "X0134" "X1787" "X1915" "X1368" "X0159" "X2092" "X1962" "X1632" "X0343" "X1437" "X0174" "X0849" "X0396" "X0153" "X0144" "X0720" "X1416" "X1443" "X1511" "X0187" "X1937" "X1414" "X0208" "X0761" "X1445" "X1940" "X0196" "X1927" "X1633" "X1963" "X1916" "X1377" "X0805" "X1925" "X1514" "X1392" "X1360" "X0456" "X0122" "X0167" "X1441" "X0471" "X1379" "X1401" "X0243" "X0753" "X0194" "X0792" "X1929" "X2049" "X2121" "X0264" "X1389" "X0211" "X1859" "X0155" "X1973" "X0736" "X1423" "X1939" "X1730" "X0828" "X1619" "X1904" "X0126" "X1376" "X1363" "BD" "X0073" "X1470" "X1381" "X1923" "X1373" "X1370" "X1919" "X1624" "X1815" "X1889" "X1418" "X1914" "X1993" "X0694" "X1528" "X1424" "X0987" "X1345" "X0806" "X1933" "X0660" "X1515" "X1405" "X0125" "X1951" "X0124" "X1906" "X0347" "X1744" "X1922" "X1420" "X1921" "X1433" "X1456" "X1397" "X1971" "X1887" "X1935" "X0686" "X1924" "X1677" "X1432" "X0147" "X1992" "X1413" "X1965" "X0668" "X1417" "X1390" "X1991" "X1926" "X1902" "X1967" "X0989" "X0363" "X1913" "X0219" "X1842" "X1974" "X1943" "X1378" "X2009" "X1941" "X0434" "X0190" "X1398" "X1427" "X1395" "X1762" "X1426" "X1415" "X0280" "X1328" "X0380" "X1425" "X0173" "X1769" "X0433" "X0177" "X1931" "X1972" "X0014" "X0820" "X1430" "X1716" "X1702" "X1806" "X0148" "X1625" "X1938" "X1464" "X1374" "X1920" "X1606" "X1391" "X1805" "X1444" "X1861" "X1375" "X1440" "X1384" "X0175" "X0207" "X0262" "X0170" "X1409" "X1961" "X1636" "X1959" "X1905" "X1955" "X0123" "X0233" "X1411" "X0165" "X0025" "X1970" "X2113" "X0172" "X3916" "X1934" "X0154" "X0882" "X2010" "X1932" "X0617" "X1465" "X0956" "X1429" "X1953" "X1956" "X0176" "X0967" "X0340" "X1917" "X1960" "X1966" "X1393" "X1410" "X0135" "X0150" "X1359" "X1431" "X1994" "X0214" "X1380" "X0146" "X1412" "X1386" "X1930" "X1406" "X1598" "X1394" "X0487" "X2115" "X1936" "X0510" "X1471" "X0072" "X0265" "X2046" "X0191" "X1950" "X1786" "X1888" "X1643" "X1890" "X1346" "X0152" "X1978" "X0149" "X1717" "X1954" "X1912" "X0182" "X1964" "X1442" "X1968" "X0157" "X1428" "X2122" "X0419" "X0893" "X1777" "X1627" "X1798" "X0127" "X0013" "X0851" "X0702" "X1928" "X1396" "X3915" "X0142" "X1388" "X3919" "X1896" "X1808" "X0769" "X1408" "X1332" "X1969"
"0180" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"1421" 0.00973157006229026 0 0 0 0.00498972526479552 0 0 0.0199562946928642 0 0 0 0 0 0 0.00909804180923576 0 0 0.00727350002911167 0 0 0 0 0 0 0.00833559140679432 0 0 0 0 0 0 0.00457427500216045 0 0 0 0 0 0 0 0 0 0 0 0 0.0289323088749349 0 0 0 0 0.00887009147431815 0 0 0 0 0 0 0 0 0 0.0256771940567052 0 0 0 0.0085047325762033 0 0 0 0 0 0 0.017714866559398 0.015000504366085 0 0 0 0 0 0 0 0 0.018381591288868 0 0 0 0 0 0.00193343914858332 0 0 0 0 0 0 0.0170072342731183 0 0 0 0 0.0319726923317495 0 0.0388367694605605 0.0153100479048519 0 0 0 0 0 0 0 0 0 0.0148448160959261 0 0 0 0 0 0 0.013083717881222 0 0 0 0 0 0 0 0.00571410230473002 0 0.00167696406790792 0 0.0303618349197893 0 0 0 0 0 0 0.0239657566875244 0 0 0.0203528472694413 0 0 0.00684058817089335 0 0 0 0 0 0 0 0 0 0 0 0 0.0281100141581548 0 0 0 0 0.00136904034678938 0.00329427789290477 0.0268658538499764 0 0.0379570382524134 0.0121873461797265 0 0 0 0 0 0 0 0 0 0 0 0 0.028551391741819 0 0 0 0 0 0 0 0.0285121857037316 0 0 0.0353200089209623 0 0 0 0.0340218170621481 0 0.0149208548248083 0 0 0 0 0.0344869131503111 0 0 0 0 0 0 0 0.00988410105598514 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0348988767066655 0 0 0 0 0 0 0 0 0.0270956283731257 0.0288118687589202 0 0 0 0.0375182473953362 0 0 0.0166754394007182 0 0.0281135140408089 0.019031798061208 0 0.00501998740093618 0 0.0425789293800537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0381877619544329 0 0 0 0 0 0 0 0 0 0 0 0.0360651066821189 0 0 0.0142930255234122 0 0 0 0 0.0350425039237512 0 0
"0791" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00225623871399798 0.00962983771888957 0 0.00706436940928623 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0013581783558015 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00234768753935123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00793567323415766 0 0 0 0.0118402056366083 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00874952597982304 0 0 0 0 0 0 0.00137116091873996 0.00960918046770837 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00108282794374168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000742597841140839 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00579048459317462 0 0 0 0 0 0 0 0.00252934443987519 0 0 0 0 0 0 0 0 0.00139999603640478 0 0 0
"1952" 0 0.00387783745120755 -0.00449417985256827 0 0 0.00496510149077006 0 0 0 0 0 0 0 0 0 0.00560487505164181 0 0 0.0348796606594211 0 0 0 0 0 0 -0.0101772623102322 0 0 0 -0.00170102726973436 0 0 0 0 0.0130545197973846 -0.00384818765978185 0 0 0 0 0 0 0 0 0 0 0.00831922508411874 0 0.0255307517444684 0 0 0 0 0.0107392660372962 0 0.01159551306864 -0.000771590211964192 0.00747357520172143 0 0 0 0.0106419438199035 0.00263732528307854 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00514319220949298 0 0 0 0 0 -0.0100358271272545 0 0.0117625970373757 0 0 0.0101289713289312 0 0 0 0.033292009504741 0 0 0 0 0 0 0 0.033196143615696 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00825972580152231 0 0.0135378119759845 0 0 0.0230717843544762 0 0.00290290377486635 0 0 0 0.0392852354329303 0 0 0 0.0188567534168796 0 0 0 0 0 0.00847683821857009 0 0 0 0 0.00219294785124318 0 0 0 0 0 0 0 0.0177980442872519 0.0379211456922476 0 0 0.00327054061604486 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0155197355869266 0.043941987907506 0 0 0 0 0 0 0 0 0.0150897020447094 0 0 0.0110687371651044 0 0 -0.00306860624043085 0 0 0 0 0 0 0 0 0 0 0.023355258180537 -0.000372568128097466 0.00197152472753456 0.0310939564716603 0.0122578221283604 0 0 0 0 0 0.0256929264886293 0 0 0 0 0 0 0 0.00675824382457982 0 0 0 0 0.0153863325870122 0.000840361381530693 0 0 0 0 0.0307450950093895 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00327020623514193 0 0 0 0 0 0.0124258218694298 0 0 0 0 0 0 0.0342267985075682 -0.00403707931616498 -0.0051787227214003 -0.00285746302081028 -0.00340240475593355 0 0 0 0 0 0.0310781431376457 0 0 0.0177137903464481 0 0 0 0 0 0 0 -0.000702042980367896 0 0 0 0 0 0 0.0118207180798049 0 0 0 0 0 0 0 0 0 0 0.0254514700923129
"1403" 0.00959774684166343 0 0 0 0.00385954374750203 0 0 0.022133045059901 0 0 0 0.0224125598786897 0 0 0 0 0 0.00588951217893504 0 0 0 0 0 0 0.00978001307137356 0 0 0 0 0 0 0.00491664561804022 0 0 0 0 0 0 0 0 0 0 0 0 0.02784353206149 0 0 0 0 0.00590513780486292 0 0 0 0 0 0 0 0 0 0.023070343848323 0 0 0 0.0056585418710099 0 0 0 0 0 0 0.0133539400135374 0.0146145273976577 0 0 0 0 0 0 0 0 0.016674807847089 0 0 0 0 0 0.00195203568037641 0 0 0 0 0 0 0.0175652194639295 0 0 0 0 0.0259485187815873 0 0.0261241480649939 0.0144507199405553 0 0 0 0 0 0 0 0 0 0.0172735985660294 0 0 0 0 0 0 0.0115102870722797 0 0 0 0 0 0 0 0.00557432067682754 0 0 0 0.0268726095349051 0 0 0 0 0 0 0.029960256543772 0 0 0.0127595043272751 0 0 0.00531073942481251 0 0 0 0 0 0 0 0 0 0 0 0 0.0247221205024672 0 0 0 0 0 0.00223600399372512 0.0252187289586628 0 0.0366826922610595 0.0105410209103095 0 0 0 0 0 0 0 0 0 0 0 0 0.0251186853498646 0 0 0 0 0 0 0 0.0238819213762786 0 0 0.0347813384626907 0 0 0 0.0260656241573768 0 0.0212637411545211 0 0 0 0 0.0294248484525419 0 0 0 0 0 0 0 0.0107644669883979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.029707766258097 0 0 0 0 0 0 0 0 0.0306549667539609 0.0262764054104002 0 0 0 0.0349258978253167 0 0 0.0151244794106913 0 0.0253115198454282 0.019175065106669 0 0.00364825905422585 0 0.0383782821512018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0432574919590451 0 0 0 0 0 0 0 0 0 0 0 0.0351154480330792 0 0 0.0152061224055278 0 0 0 0 0.0362678260368165 0 0
"1958" 0 0.00576814388152431 0 0 0 0.00752876132858528 0 0 0 0 0 0 0 0.0159885031513105 0 0 0 0 0.0384243005284182 0 0 0 0 0 0 -0.0116110559865074 0 0 0 -0.001822187618625 0 0 0 0 0.0190548113995504 0 0 0 0 0 0 0 0 0 0 0 0.00653870516191071 0 0.0290357726771752 0 0 0 0 0.0135235617320148 0 0.013181182821595 -0.000628400707719444 0.0115341110912529 0 0 0 0.00984152823518507 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00743093581307338 0 0 0 0 0 -0.0115898474459625 0 0.0128106662514703 0 0 0.0142083103418367 0 0 0 0.036141383194314 0 0 0 0 0 0 0 0.0387450525984965 0 0 0.0010964867224556 0 0 0 0 0 0 0 0 0 0 0 0 0.0252412797628128 0 0 0 0 0.0336678169128668 0 0.0275090881160234 0 0 0.0324616938064185 0 0.0146100183770494 0 0 0 0.0442604695372821 0 0 0 0.0224974796478651 0 0 0 0 0 0.023908706989044 0 0 0 0 0.0200131223180723 0 0 0 0 0 0 0 0.0221252179846106 0.0473542535802447 0 0 0.00615871841753854 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0225402640574009 0.0489272563226789 0 0 0 0 0 0 0 0 0.015712396386795 0 0 0.011670387060503 0 0 -0.00377625925812257 0 0 0 0 0 0 0 0 0 0 0.023057607306688 -0.00154179814765033 0.0193199115255411 0.064531117745812 0.0132628254552938 0 0 0 0 0 0.020989804695227 0 0 0 0.000296967954399546 0 0 0 0.0232197875923029 0 0 0 0 0.0186786927574805 0.00306791696228034 0 0 0 0 0.0304332590294989 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00307173078568829 0 0 0 0 0 0.0442077242075769 0 0 0 0 0 0 0.00944564760405084 -0.00294553853877769 -0.00238547305545816 -0.00260964926973738 -0.00345116488151187 0 0 0 0 0 0.0347884605144464 0 0 0.0177027269604425 0 0 0 0 0 0 0 -0.00235965836928585 0 0 0 0 0 0 0.0127001773248312 0 0 0 0 0 0 0 0 0 0 0.0137314197176295
"1860" 0 -0.00116491161865313 0.00206676590739921 0 0 -0.00843589669365984 0 0 0 0 0 0 0 -0.00631718570750803 0 -0.00040310047383947 0 0 -0.00537011568937603 0 0 0 0 0 0 0.0068292343559121 0 0 0 0 0 0 0 0 -0.0138650697650042 0.00402278523775724 0 0 0 0 0 0 0 0 0 0 -0.00386335392728636 0 -0.00822389928419909 0 0 0 0 -0.000441552369129192 0 -0.00725772120697232 0.00488573597432727 -0.00968960204938332 0 0 0 -0.00691842612271557 -0.00192535347523218 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00496222050415099 0 0 0 0 0 0.00622915661787549 0 -0.0056385560488181 0 0 -0.00376737761073035 0 0 0 -0.0113454530768455 0 0 0 0 0 0 0 -0.00655992464856305 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00816570084930904 0 0 0 0 -0.00201980586462343 0 -0.00612798873532785 0 0 -0.00757531189123108 0 -0.00471509849402198 0 0 0 -0.023905693873597 0.00101873683505843 0 0 -0.0051744046889092 0 0 0 0 0 -0.0225236856293515 0 0 0 0 -0.00533429803469062 0 0 0 0 0 0 0 -0.00278404544921376 -0.0131701541044402 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0089825997290023 -0.0129610415661709 0 0 0 0 0 0 0 0 -0.000785359302038002 0 0 -0.00212172128778354 0 0 0.00021866312968953 0 0 0 0 0 0 0 0 0 0 -0.0242677888026172 0 -0.00410937623726227 -0.0290557729107353 -0.00175142439788222 0 0 0 0 0 -0.0153893195204159 0 0 0 0 0 0 0 -0.0273439061676147 0 0 0 0 -0.00712782991953769 0 0 0 0 0 -0.00098388300320773 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0204769944029906 0 0 0 0 0 -0.0015842669649958 0 0 0 0 0 0 -0.0139835348748323 0.00237111618724429 0.00358168886099511 0.000437123741514573 0.00333227192368412 0 0 0 0 0 -0.0116537395643389 0 0 -0.0217515807390978 0 0 0 0 0 0 0 0.00613541838299499 0 0.000540539175934783 0 0 0 0 -0.0075505576094604 0 0 0 0 0 0 0 0 0 0 -0.0148681526524219
"1382" 0.00948005227859423 0 0 0 0.00262021505059186 0 0 0.0198493531992019 0 0 0 0.0150611548704562 0 0 0.0146844227035801 0 0 0 0 0 0 0 0 0 0.00794726373486662 0 0 0 0 0 0 0.0039526472200928 0 0 0 0 0 0 0 0 0 0 0 0 0.0265151552901889 0 0 0 0 0.00401944601178794 0 0 0 0 0 0 0 0 0 0.0171575266716034 0 0 0 0.00581803685743612 0 0 0 0 0 0 0.0136666370300754 0.015004715477496 0 0 0 0 0 0 0 0 0.0155852572637735 0 0 0 0 0 0 0 0 0 0 0 0 0.0143397527016659 0 0 0 0 0.024378086270999 0 0.0141259930574106 0.0113433946457822 0 0 0 0 0 0 0 0 0 0.0147951525559332 0 0 0 0 0 0 0.00924819308772601 0 0 0 0 0 0 0 0.0042889310088106 0 0 0 0.0214531549014 0 0 0 0 0 0 0.0208479185696575 0 0 0.0135590363147247 0 0 0.00674775919509496 0 0 0 0 0 0 0 0 0 0 0 0 0.0171743707672466 0 0 0 0 0 0.00224942816566661 0.0218143810019134 0 0.0169596001419838 0.0102061538014494 0 0 0 0 0 0 0 0 0 0 0 0 0.0207957300495169 0 0 0 0 0 0 0 0.0223388601067823 0 0 0.0198713466902831 0 0 0 0.0185959947346667 0 0.0161046095970266 0 0 0 0 0.0192394590586827 0 0 0 0 0 0 0 0.00772284843243641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0235959802376716 0 0 0 0 0 0 0 0 0.013759819123586 0.0202638837489455 0 0 0 0.0230232143794453 0 0 0.0155926099832562 0 0.0189099400823904 0.0149962930012399 0 0.00305967451293609 0 0.0273688357623343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0251676582081758 0 0 0 0 0 0 0 0 0 0 0 0.0279967564821589 0 0 0.0124456372255693 0 0 0 0 0.0281353823266509 0 0
"1942" 0.00598600678120571 0.0191697242323818 -0.0262382923399849 0 0 0 0 0.00152884343795 0 0 0 0.00127923088768474 0 0 0 0 -0.0266942190185706 0.00687684482394805 0 -0.0284156003961327 0 0 0 0 0 -0.00134026945540155 0 0 0 -0.0211809532260727 0.00810110235278038 0 0 0.00290536388868926 0.00262539787211281 -0.0167963139488019 0 -0.00255643532767265 0 0 0 0 0 0 0 0 0.00783438826498713 0 0 0 0 0 0 0.0203829480418716 0 0.00230979393136607 -0.018719610607176 0.00277368953940956 0.0169666723594301 0 0 0 0.0188714826138247 0.00818104926124795 0 0 0 -0.00284602762528831 0 0 0 0 0 0 0 0 0.0131376905948741 0 0.00488000008059769 0 0.000260898696257653 0 -0.00198170665038959 0 0.00560105742114762 0 0.00319237853781952 0 -0.0125433247983699 0 -0.00947203308517618 0 0 0 0 -0.00195703168072415 0 0.015353123243412 0 0 0 0 0.0332250061344859 -0.0264428375063818 -0.0303829508957365 -0.0240687396365489 0 0.00914111003198679 0 0 0 0.00309933271902818 0 0 0 0 0 0.0205126216629264 0 -0.00438758835034135 0.00449589356556409 -0.00519843756955451 0 0 -0.00858493135491892 0.00271374923291696 0.00325127879800322 0 0.0020016789771627 0.0270050752696603 0 0 -0.0264495655890847 0.0256702580034441 0 0.00228259752170837 -0.0212156590208572 0 0 0 0.00063864125941549 0 0 0.00841019316963913 0.000789927876843153 0 0.00793009684177407 0.0165736052987879 0.0118651128272852 0 0 0.0177090174826005 0 -0.026768583222839 0.00178364842680637 0 0 0.00909767720630023 0 0 -0.0135261072711409 0.0050385654875959 0.0130166168891655 0 -0.0100907185659729 0 0 0 0 0 0 0 -0.0257543923875459 0 0 0 0 0 0 0 -0.00884606183702753 -0.0259713131793062 -0.0283689850867115 0 -0.0236110749231771 0 0.0160724089849812 0 0.0080278980389259 -0.0256857830551731 0.000970529609904571 -0.0220203827752406 0 -0.0225150748469825 0 0 0 0 -0.0133094317254631 0 -0.00268954003092464 0 0 -0.0267529759014787 0.00821963273172709 0 0 0 0 0 -0.00233513702393511 0 0 0 0 0 0.02187431712627 0 0 0.00606205079253014 0 0 0.0114049797434246 0 0.00045074231922979 0 0.0189874151673743 0 0 0 0.0277333727586384 0 0.0137557972874811 0 0 0 0 0 0 0 0 0.0124454791452416 0 0 0 0 0 0 0.00147565265125161 0 0.00105441697404256 0 0 0.0148676308679364 0 0 0.00640817045651658 0 0 -0.0156018521571542 -0.0169565631743183 -0.0201311165933939 -0.0130739798659358 0 0 0 0 -0.0174361232018963 0 0.00616391576588644 0 0 0 0.0135451499329127 0 0 0 0 0 -0.00414120799349688 -0.0317148259303466 -0.0296164235993441 0 0 0 0 0.00483453782530044 0 0 0 0.00297254534117324 0 -0.0280463241670596 -0.0230540839607114 0 0 0 0
"1869" 0 -0.00148738304712263 0.00139727803470734 0 0 -0.00305187983396653 0 0 0 0 0 0 0 -0.00510055745485253 0 -0.00449137536705996 0 0 0 0 0 0 0 0 0 0.00332328450033291 0 0 0 0.00323521766957026 0 0 0 0 0 0.00271512712797197 0 0 0 0 0 0 0 0 0 0 -0.00529655734102425 0 -0.00466533885163906 0 0 0 0 -0.00162119189958702 0 -0.00373756296331515 0.00324345558089904 0 0 0 0 -0.00485675124314238 -0.00141980457237584 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00466986589856664 0 0 0 0 0 0.00266264943472381 0 -0.00288332631175166 0 0 -0.000213422977254442 0 0 0 -0.000600237936843244 0 0 0 0 0 0 0 -0.00326850006452168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00453248634279944 0 0 0 0 -0.00546570304526426 0 -0.00194314703186308 0 0 -0.00177594616376648 0 -0.00330893284053363 0 0 0 0 0.000696245182821551 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.000391886691480503 0 0 0 0 0 0 0 0 0 0 0 -0.00102648265531388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00165641857304095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00121875091018206 0 -0.00266138667116288 0 0 0 0 0 -0.00508398951883206 0 0 0 0 0 0 0 0 0 0 0 0 -1.03535478717309e-05 0 0 0 0 0 -0.0034549353996682 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00468627447048009 0 0 0 0 0 -0.0036850580943269 0 0 0 0 0 0 -0.00661285048173182 0.00540398928553242 0.00272580807983587 0.0036832618120421 0.00530814873139229 0 0 0 0 0 -0.00447450177551286 0 0 -0.00465275711885749 0 0 0 0 0 0 0 0.0020750194203352 0 0 0 0 0 0 -0.00784919529196228 0 0 0 0 0 0 0 0 0 0 -0.00579195495548982
"0859" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0915" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"2114" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00130361192350483 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000744694605467225 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000248531036437421 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"0543" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
